"DataHora_GMT";"Bateria _Volts";"CorrPSol_Logico ";"DirVelVentoMax _oNV ";"DirVento _oNV ";"Pluvio_mm";"PressaoAtm_mB";"RadSolAcum _Mjm-2";"TempAr_oC ";"TempMax_oC";"TempMin_oC ";"UmidInt_perc";"UmidRel _perc";"VelVento10m_ms-1 ";"VelVentoMax_ms-1"
"2008-09-28 18:00:00";12.9;1;70;70;36.25;1011;7.8;27;29.5;20.5;15;94;3.9;7.4
"2008-09-28 15:00:00";12.7;1;80;320;36.25;1013;8.2;28.5;29.5;20.5;15;84;3.3;8.4
"2008-09-28 12:00:00";12.9;1;70;20;36.25;1015;2.9;28;29.5;20.5;15;88;2.2;5.2
"2008-09-28 09:00:00";12.4;0;30;20;36.25;1013;0;22;29.5;20.5;10;100;1.6;4.8
"2008-09-28 06:00:00";12.4;0;60;20;36.25;1011;0;21.5;29.5;20.5;10;99;0.6;4.1
"2008-09-28 03:00:00";12.5;0;80;70;36.25;1013;0;23;29.5;20.5;10;99;2;4.8
"2008-09-28 00:00:00";12.5;0;150;80;36.25;1014;0;24;29.5;20.5;10;98;0.9;4.2
"2008-09-27 21:00:00";"NA";"NA";"NA";140;36.25;1013;1.3;24;"NA";"NA";"NA";98;2.1;"NA"
"2008-09-27 18:00:00";12.8;1;170;60;36.25;1012;5.1;26;29.5;20.5;15;88;2.8;7.9
"2008-09-27 15:00:00";13;1;80;220;36.25;1014;9.4;28.5;29.5;20.5;15;81;2.2;5.9
"2008-09-27 12:00:00";13;1;140;140;36.25;1015;4.5;28.5;29;20.5;15;83;1.7;4.2
"2008-09-27 09:00:00";12.3;1;100;90;36.25;1013;0.1;22;28.5;20.5;10;99;1;4
"2008-09-27 06:00:00";12.3;0;70;290;35.75;1012;0;20.5;28.5;20.5;10;100;0.7;5.5
"2008-09-27 03:00:00";12.4;0;160;140;34.5;1014;0;21.5;28.5;21.5;10;100;0.7;5.2
"2008-09-27 00:00:00";12.5;0;100;140;33.75;1015;0;23;28.5;21.5;10;98;1.3;4.5
"2008-09-26 21:00:00";12.5;0;160;170;33.75;1014;1.8;24;28.5;21.5;15;98;1.4;5.7
"2008-09-26 18:00:00";12.8;1;160;120;33.75;1013;4.6;27;28.5;21.5;15;95;1.8;6.8
"2008-09-26 15:00:00";12.8;1;150;130;33.75;1015;2.3;26;30;21.5;15;98;2.3;7.1
"2008-09-26 12:00:00";12.6;1;160;250;33.75;1017;1.7;25;30.5;21.5;15;98;2;7.9
"2008-09-26 09:00:00";12.4;1;160;140;33.75;1015;0;23;30.5;21.5;10;99;2;8
"2008-09-26 06:00:00";12.3;0;160;150;33.75;1014;0;22.5;30.5;21.5;10;100;3.1;6.2
"2008-09-26 03:00:00";12.4;0;150;160;30.5;1015;0;23;30.5;22.5;10;99;2;5.1
"2008-09-26 00:00:00";12.5;0;160;160;30.5;1016;0;24;30.5;22.5;10;99;2.5;6.2
"2008-09-25 21:00:00";12.5;0;160;170;30.5;1015;1;24;30.5;22.5;15;99;3.7;8.6
"2008-09-25 18:00:00";12.9;1;150;150;30.5;1014;7.9;28.5;30.5;22.5;15;92;2.8;6.2
"2008-09-25 15:00:00";12.8;1;70;70;30.5;1016;2.1;26.5;30;22.5;15;98;2.2;5.1
"2008-09-25 12:00:00";12.8;1;70;70;30.5;1016;2.1;26.5;30;22.5;15;98;2.2;5.1
"2008-09-25 09:00:00";12.4;1;70;60;30.5;1015;0.1;23.5;30;22;10;100;1.2;3.6
"2008-09-25 06:00:00";12.4;0;80;90;30.5;1013;0;23.5;30;21;10;100;1.1;4.1
"2008-09-25 03:00:00";12.5;0;90;220;30.5;1014;0;24;30;21;10;100;1.3;3.9
"2008-09-25 00:00:00";12.5;0;80;340;30.5;1015;0;24;30;21;10;99;0.9;3.1
"2008-09-24 21:00:00";12.6;0;80;40;30.5;1013;1.7;24.5;30;21;15;99;1;7.3
"2008-09-24 18:00:00";13;1;70;80;30.5;1011;7.2;28;30;21;15;98;3.2;7.1
"2008-09-24 15:00:00";12.9;1;80;140;30.5;1012;9;29.5;30;21;15;98;2.7;7.4
"2008-09-24 12:00:00";13;1;50;80;30.5;1014;4.2;29.5;29.5;21;15;89;2.4;6.1
"2008-09-24 09:00:00";12.4;1;60;360;30.5;1012;0;21.5;29.5;21;10;100;0.6;3.2
"2008-09-24 06:00:00";12.4;0;60;70;30.5;1010;0;23;29.5;20;10;99;2.1;6.5
"2008-09-24 03:00:00";12.5;0;70;60;30.5;1010;0;23.5;29.5;20;10;99;2.9;6.4
"2008-09-24 00:00:00";12.5;0;70;60;30.5;1011;0;24;29.5;20;10;99;3.5;9
"2008-09-23 21:00:00";12.6;0;70;60;30.5;1009;1.9;24.5;29.5;20;10;99;3.9;10.7
"2008-09-23 18:00:00";13;1;60;70;30.5;1009;8;27.5;29.5;20;15;97;5.1;11
"2008-09-23 15:00:00";12.8;1;70;70;30.5;1011;6.7;28.5;29;20;15;90;5.1;9.6
"2008-09-23 12:00:00";13;1;30;10;30.5;1013;4.1;28.5;29;20;15;89;3.1;6.1
"2008-09-23 09:00:00";12.4;1;20;350;30.5;1012;0.1;21.5;29;20;10;100;0.9;1.9
"2008-09-23 06:00:00";12.4;0;60;20;30.5;1011;0;21;29;20;10;100;0.6;5.2
"2008-09-23 03:00:00";12.4;0;60;50;30.5;1011;0;23.5;29;20;10;100;3.2;7.5
"2008-09-23 00:00:00";12.5;0;70;60;30.5;1013;0;24;29;20;10;99;4.3;7.4
"2008-09-22 21:00:00";13;0;90;60;30.5;1011;8;27;29;20;15;85;4.2;8.9
"2008-09-22 18:00:00";13;1;90;200;30.5;1011;8;27;29;20;15;85;4.2;8.9
"2008-09-22 15:00:00";12.8;1;80;200;30.5;1014;9.5;28;29;20;15;82;3.3;7.5
"2008-09-22 12:00:00";13;1;60;70;30.5;1015;3.7;26.5;28.5;20;15;92;2.9;5.5
"2008-09-22 09:00:00";12.3;1;80;300;30.5;1014;0.1;20.5;28.5;20;10;100;0.6;3.8
"2008-09-22 06:00:00";12.3;0;70;90;30.5;1014;0;20.5;28.5;20;10;99;1;4
"2008-09-22 03:00:00";12.4;0;70;70;30.5;1015;0;23.5;28.5;21.5;10;98;2;4.3
"2008-09-22 00:00:00";12.4;0;80;80;30.5;1016;0;23.5;28.5;21.5;10;98;1.7;3.6
"2008-09-21 21:00:00";12.5;0;80;80;30.5;1014;1;23.5;28.5;21;10;98;1.1;4.4
"2008-09-21 18:00:00";12.7;1;160;360;30.5;1014;2.9;25.5;28.5;21;15;91;1.4;5.2
"2008-09-21 15:00:00";12.9;1;80;120;30.5;1016;4.8;27.5;28.5;21;15;85;1.7;7.3
"2008-09-21 12:00:00";12.8;1;70;350;30.5;1017;2.6;25.5;27;21;15;98;1.8;6.1
"2008-09-21 09:00:00";12.3;1;280;180;30.5;1016;0;22.5;27;21;10;98;1.3;"NA"
"2008-09-21 06:00:00";12.4;0;70;70;30.25;1015;0;22.5;27;21;10;99;1.3;6
"2008-09-21 03:00:00";12.4;0;120;300;28;1016;0;23;27;21;10;99;1.3;6
"2008-09-21 00:00:00";12.4;0;160;60;28;1017;0;23;27;21;10;99;1.6;5.6
"2008-09-20 21:00:00";12.5;0;110;130;27.75;1016;0.8;21.5;27;21.5;10;100;2.3;6.3
"2008-09-20 18:00:00";12.8;1;160;170;23;1015;4.1;24.5;28.5;21.5;15;99;2.1;6.8
"2008-09-20 15:00:00";12.8;1;80;140;23;1016;2.9;24;29;21.5;10;100;2.4;7
"2008-09-20 12:00:00";12.7;1;90;140;19.75;1017;1.4;22.5;29.5;21.5;10;100;1.6;6
"2008-09-20 09:00:00";12.4;1;60;310;14.5;1016;0;22;29.5;21.5;10;100;1.1;6
"2008-09-20 06:00:00";12.4;0;70;150;11.75;1015;0;23;29.5;21.5;10;100;2;6.2
"2008-09-20 03:00:00";12.5;0;160;80;11.75;1016;0;23;29.5;21.5;10;99;1.3;6.5
"2008-09-20 00:00:00";12.5;0;150;170;11.75;1017;0;23.5;29.5;21.5;10;99;3.5;7.8
"2008-09-19 21:00:00";12.6;0;160;110;11.75;1015;1.4;24;29.5;21.5;10;98;0.7;4.4
"2008-09-19 18:00:00";13;1;70;130;11.75;1014;7.1;28.5;29.5;21.5;15;70;1.5;5.5
"2008-09-19 15:00:00";12.9;1;160;120;11.75;1016;8.1;28;29.5;21.5;15;78;2;5.1
"2008-09-19 12:00:00";13;1;160;130;11.75;1017;3.5;28.5;29.5;21.5;15;80;1.8;4.4
"2008-09-19 09:00:00";12.7;1;"NA";"NA";11.75;1014;12.7;22;29.5;20;25;99;12.1;"NA"
"2008-09-19 06:00:00";12.4;0;140;120;11.75;1014;0;22;29.5;20;10;99;0.6;3.5
"2008-09-19 03:00:00";12.5;0;80;80;11.75;1015;0;22.5;29.5;20;10;99;0.8;3.9
"2008-09-19 00:00:00";12.5;0;130;260;11.75;1015;0;23;29.5;20;10;98;0.9;3.4
"2008-09-18 21:00:00";12.6;0;70;0;11.75;1012;1.9;23.5;29.5;20;10;98;1.1;4.4
"2008-09-18 18:00:00";13;1;150;350;11.75;1012;8;28;29.5;20;15;81;2;5.7
"2008-09-18 15:00:00";12.8;1;60;140;11.75;1014;9.4;28.5;29.5;20;15;75;2.4;5.7
"2008-09-18 12:00:00";13;1;70;320;11.75;1016;3.9;28;29.5;20;15;79;2.1;4.5
"2008-09-18 09:00:00";12.4;1;70;30;11.75;1015;0;21;29.5;20;10;100;0.5;2.8
"2008-09-18 06:00:00";12.4;0;100;80;11.75;1013;0;22;29.5;21;10;99;1;3.4
"2008-09-18 03:00:00";12.5;0;150;110;11.75;1014;0;22.5;29.5;21;10;98;1.1;3.8
"2008-09-18 00:00:00";12.1;0;120;0;11.75;1015;0;23;29.5;21;10;98;1.1;3.8
"2008-09-17 21:00:00";12.6;0;70;110;11.75;1013;1.8;23.5;29.5;21;10;98;1.2;5.6
"2008-09-17 18:00:00";"NA";"NA";"NA";90;11.75;1013;7.9;27.5;"NA";"NA";"NA";82;3;"NA"
"2008-09-17 15:00:00";12.9;1;80;80;11.75;1015;7.8;27.5;29.5;21;15;92;3;7.1
"2008-09-17 12:00:00";13.1;1;60;70;11.75;1016;2.5;27;30;21;15;92;2.9;5.8
"2008-09-17 09:00:00";12.4;1;100;90;11.75;1015;0;22;30;20.5;10;99;0.9;2.8
"2008-09-17 06:00:00";12.4;0;80;110;11.75;1014;0;22.5;30;20.5;10;99;0.8;4.1
"2008-09-17 03:00:00";12.5;0;70;320;11.75;1015;0;22.5;30;20.5;10;99;0.9;4.9
"2008-09-17 00:00:00";12.5;0;80;80;11.75;1016;0;23.5;30;20.5;10;99;1.6;4
"2008-09-16 21:00:00";12.6;0;70;90;11.75;1015;1.7;24;30;20.5;10;98;1.9;6.5
"2008-09-16 18:00:00";12.9;1;50;110;11.75;1014;7.6;28.5;30;20.5;15;83;1.6;7.3
"2008-09-16 15:00:00";12.8;1;90;70;11.75;1016;7.5;28;30;20.5;15;85;4.3;8
"2008-09-16 12:00:00";12.8;1;210;320;11.75;1017;2;27.5;29.5;20.5;15;98;1;2.4
"2008-09-16 09:00:00";12.4;1;190;350;11.75;1015;0;20.5;29.5;19.5;10;100;0.3;1.4
"2008-09-16 06:00:00";12.4;0;70;320;11.75;1014;0;21.5;29.5;19;10;100;0.4;3.9
"2008-09-16 03:00:00";12.5;0;80;80;11.75;1016;0;23;29.5;19;10;99;1.5;4.7
"2008-09-16 00:00:00";12;0;90;160;11.75;1017;0;23.5;29.5;19;10;99;2.1;5.5
"2008-09-15 21:00:00";12.6;0;70;300;11.75;1015;1.8;24;29.5;19;10;99;1.7;6.5
"2008-09-15 18:00:00";13;1;40;100;11.75;1014;7.1;28.5;29.5;19;15;80;2.1;7
"2008-09-15 15:00:00";12.8;1;80;70;11.75;1016;8.8;29;29.5;19;15;68;3.7;8.3
"2008-09-15 12:00:00";12.9;1;50;80;11.75;1018;2;27;29;19;10;98;2.6;6
"2008-09-15 09:00:00";"NA";"NA";"NA";50;11.75;1015;0;19.5;"NA";"NA";"NA";100;0.4;"NA"
"2008-09-15 06:00:00";12.4;0;70;330;11.75;1014;0;20;29;20;10;100;0.5;4
"2008-09-15 03:00:00";12.5;0;70;70;11.75;1015;0;23;29;21.5;10;99;2.5;6
"2008-09-15 00:00:00";12.5;0;70;70;11.75;1015;0;23;29;21.5;10;99;2.9;6.4
"2008-09-14 21:00:00";12.6;0;80;60;11.75;1013;1.7;24;29;21.5;10;99;3.1;8
"2008-09-14 18:00:00";13;1;80;70;11.75;1013;7.1;27;29;21.5;15;98;3.9;9.1
"2008-09-14 15:00:00";12.9;1;90;80;11.75;1015;8.7;28;29.5;21.5;15;98;4.8;9.4
"2008-09-14 12:00:00";13;1;60;70;11.75;1017;2.4;27;29.5;21.5;15;98;2.3;5.2
"2008-09-14 09:00:00";12.4;1;60;50;11.75;1015;0;21.5;29.5;21.5;10;100;0.6;6.7
"2008-09-14 06:00:00";12.4;0;90;80;11.75;1014;0;23.5;29.5;20;10;99;1.8;4.2
"2008-09-14 03:00:00";12.5;0;70;90;11.75;1015;0;23.5;29.5;20;10;99;2.5;5.2
"2008-09-14 00:00:00";12.5;0;70;80;11.75;1015;0;23;29.5;20;10;99;1.1;3.7
"2008-09-13 21:00:00";12.6;0;60;90;11.75;1013;1.7;23.5;29.5;20;10;99;0.9;3.5
"2008-09-13 18:00:00";12.9;1;150;120;11.75;1013;7.8;28;29.5;20;15;92;1.7;5.4
"2008-09-13 15:00:00";12.8;1;60;180;11.25;1016;7.7;29;29.5;20;15;81;1.8;4.7
"2008-09-13 12:00:00";12.9;1;80;100;11.75;1017;2.6;26.5;29;20;15;98;1.9;4.5
"2008-09-13 09:00:00";12.4;1;70;200;11.75;1015;0;21.5;29;20;10;100;1.4;2.9
"2008-09-13 06:00:00";12.4;0;80;300;11.5;1013;0;20.5;29;20;10;100;0.5;3
"2008-09-13 03:00:00";12.5;0;80;90;11.5;1016;0;22.5;29;22;10;99;0.7;2.9
"2008-09-13 00:00:00";12.5;0;80;90;11.5;1016;0;22.5;29;22;10;99;0.7;2.9
"2008-09-12 21:00:00";12.5;0;150;350;11.5;1014;1.8;23;29;22.5;10;99;0.7;5
"2008-09-12 18:00:00";13;1;180;160;11.5;1014;7;27.5;29;22.5;15;89;2.4;5.6
"2008-09-12 15:00:00";12.9;1;70;350;11.5;1016;6.8;28.5;29;22.5;15;90;1.9;5.5
"2008-09-12 12:00:00";12.4;1;160;350;11.5;1016;0;23.5;27.5;22;10;98;1.2;3.6
"2008-09-12 09:00:00";12.4;1;160;350;11.5;1016;0;23.5;27.5;22;10;98;1.2;3.6
"2008-09-12 06:00:00";12.4;0;110;40;11.5;1015;0;23;27.5;22;10;99;1;4.2
"2008-09-12 03:00:00";12.4;0;170;170;11.5;1016;0;23.5;27.5;22;10;99;1.4;5.1
"2008-09-12 00:00:00";12.5;0;150;150;11.5;1017;0;23.5;27.5;22;10;99;2.4;5.3
"2008-09-11 21:00:00";12.5;0;150;150;11.5;1016;1.2;23.5;27.5;22;10;99;1;5.9
"2008-09-11 18:00:00";12.9;1;150;160;11.5;1016;4.4;26.5;27.5;22;15;98;3.4;7
"2008-09-11 15:00:00";12.9;1;150;170;11.5;1018;3.2;27;28.5;22;15;98;2.8;6
"2008-09-11 12:00:00";12.5;1;100;50;11.5;1019;1.3;25;29.5;22;10;98;1.6;5.5
"2008-09-11 09:00:00";12.4;1;130;100;11.25;1017;0;22;29.5;22;10;99;1.1;6.5
"2008-09-11 06:00:00";12.4;0;140;260;11;1016;0;23.5;29.5;23;10;98;1.5;4.8
"2008-09-11 03:00:00";12.5;0;150;170;11;1017;0;24;29.5;23;10;98;1.3;5.8
"2008-09-11 00:00:00";12.5;0;140;150;11;1018;0;24;29.5;23;10;98;1.4;6.6
"2008-09-10 21:00:00";12.6;0;130;160;11;1017;1.5;24.5;29.5;23;10;98;3.3;7.2
"2008-09-10 18:00:00";13;0;170;10;11;1016;6;27.5;29.5;23;15;90;2.5;7.2
"2008-09-10 15:00:00";13.8;1;"NA";110;11;1018;5.5;28;29.5;23;20;88;2;"NA"
"2008-09-10 12:00:00";12.8;1;160;230;10.75;1019;3.2;26.5;29;23;15;97;3.1;7.8
"2008-09-10 09:00:00";12.4;1;150;150;10.75;1018;0;24;29;22;10;98;2.3;7.5
"2008-09-10 06:00:00";12.4;0;160;150;10.75;1017;0;24;29;21.5;10;98;2.3;6
"2008-09-10 03:00:00";12.5;0;140;150;10.75;1018;0;24;29;21.5;10;97;2.2;5.8
"2008-09-10 00:00:00";"NA";"NA";"NA";140;10.75;1018;0;24;"NA";"NA";"NA";93;1.8;"NA"
"2008-09-09 21:00:00";12.6;0;150;220;10.75;1016;2.1;23.5;29;21.5;10;95;1.1;5.2
"2008-09-09 18:00:00";13;1;160;130;10.75;1016;8.5;28;29;21.5;15;60;2;6.8
"2008-09-09 15:00:00";12.7;1;150;50;10.75;1018;8.8;28.5;29;21.5;15;59;2.4;7.6
"2008-09-09 12:00:00";12.9;1;140;190;10.75;1019;2.7;27.5;29;21.5;15;82;2;5.5
"2008-09-09 09:00:00";"NA";"NA";"NA";150;10.75;1017;0;22;"NA";"NA";"NA";100;0.8;"NA"
"2008-09-09 06:00:00";12.4;0;150;150;8;1016;0;23.5;29;22.5;10;99;1.8;4.8
"2008-09-09 03:00:00";12.5;0;120;350;8;1017;0;23;29;22.5;10;98;1.4;5.3
"2008-09-09 00:00:00";12.5;0;160;0;8;1017;0;23.5;29;22.5;10;98;1.3;5.2
"2008-09-08 21:00:00";12.6;0;90;190;8;1016;1.4;24;29;22.5;10;98;1.3;4.5
"2008-09-08 18:00:00";12.9;1;80;320;8;1015;7.8;27.5;29;22.5;15;89;1.8;7.6
"2008-09-08 15:00:00";12.8;1;80;340;8;1017;7.9;28.5;30;22.5;15;80;2.3;6.9
"2008-09-08 12:00:00";13;1;80;90;8;1018;3.1;27.5;30;30.5;15;94;2.4;6.7
"2008-09-08 09:00:00";"NA";"NA";"NA";90;8;1016;0;23.5;"NA";"NA";"NA";99;1.7;"NA"
"2008-09-08 06:00:00";12.4;0;110;170;8;1016;0;23.5;30;22;10;99;1;3.7
"2008-09-08 03:00:00";12.5;0;80;10;8;1017;0;24;30;22;10;99;1.1;5.5
"2008-09-08 00:00:00";12.5;0;80;80;8;1017;0;24;30;22;10;98;2.2;5.5
"2008-09-07 21:00:00";12.6;0;80;80;8;1015;1.8;24;30;22;10;98;2.4;6.4
"2008-09-07 18:00:00";13;1;80;10;8;1015;7.9;28.5;30;22;15;73;2;7
"2008-09-07 15:00:00";12.8;1;70;70;8;1017;9;28.5;29.5;22;15;62;3.4;6.9
"2008-09-07 12:00:00";13;1;80;50;8;1018;1.7;27;29.5;22;10;98;3.3;6.4
"2008-09-07 09:00:00";"NA";"NA";"NA";170;7.75;1017;0;22;"NA";"NA";"NA";100;0.7;"NA"
"2008-09-07 06:00:00";12.5;0;80;70;7.5;1016;0;22.5;29.5;17;10;100;1.1;2.3
"2008-09-07 03:00:00";12.5;0;90;80;7.5;1017;0;23;29.5;17;10;99;1.5;4.8
"2008-09-07 00:00:00";12.5;0;90;80;7.5;1017;0;23;29.5;17;10;99;1.5;4.8
"2008-09-06 21:00:00";12.6;0;80;90;7.5;1015;1.9;23;29.5;17;10;98;0.9;4.7
"2008-09-06 18:00:00";13;1;150;280;7.5;1014;7.4;28;29.5;17;15;91;1.8;5.9
"2008-09-06 15:00:00";12.9;1;90;100;7.5;1016;9.2;28.5;29;17;15;84;2.5;5.4
"2008-09-06 12:00:00";13;1;80;110;7.5;1017;3.9;27.5;29;17;15;90;1.5;4.8
"2008-09-06 09:00:00";12.3;1;20;30;7.5;1015;0;18;29;17;10;100;0.3;1.1
"2008-09-06 06:00:00";12.4;0;310;0;7.5;1014;0;18;29;17.5;10;100;0.2;0.9
"2008-09-06 03:00:00";12.4;0;70;350;7.5;1015;0;18.5;29;18.5;10;100;0.4;3.2
"2008-09-06 00:00:00";12.5;0;80;70;7.5;1015;0;22.5;29;19;10;97;1.3;4.7
"2008-09-05 21:00:00";12.6;0;170;300;7.5;1014;2.2;22.5;29;19;10;92;0.8;4.6
"2008-09-05 18:00:00";13;1;80;140;7.5;1013;8.6;27.5;29;19;15;56;2.1;7.4
"2008-09-05 15:00:00";14.1;1;180;"NA";193.5;1031;1.3;27;28.5;19;15;60;6.3;14.4
"2008-09-05 12:00:00";13;1;50;70;7.5;1016;4.3;27;27.5;19;15;82;3.4;6.7
"2008-09-05 09:00:00";12.4;1;40;320;7.5;1014;0;20;26.5;19;10;100;0.3;1.2
"2008-09-05 06:00:00";12.4;0;70;350;7.5;1013;0;20;26.5;19.5;10;100;0.3;3.2
"2008-09-05 03:00:00";12.5;0;80;70;7.5;1014;0;21.5;26.5;21.5;10;98;1.7;5.1
"2008-09-05 00:00:00";12.5;0;80;110;7.5;1015;0;23.5;26.5;21.5;10;98;2.5;5.3
"2008-09-04 21:00:00";12.6;0;80;280;7.5;1014;1.2;22.5;26.5;21.5;10;98;0.9;4.7
"2008-09-04 18:00:00";12.8;1;90;240;7.5;1013;4.7;25;27.5;21.5;10;98;1.7;6.6
"2008-09-04 15:00:00";13;1;90;90;7.25;1015;5.6;25.5;28.5;21.5;10;98;2.6;7
"2008-09-04 12:00:00";13;1;60;90;6;1016;2.2;26;29;21.5;10;98;2.1;6.1
"2008-09-04 09:00:00";12.4;1;70;90;6;1014;0;22.5;29;21.5;10;99;1.6;5.7
"2008-09-04 06:00:00";12.4;0;140;150;6;1013;0;22.5;29;21.5;10;99;1.4;3.8
"2008-09-04 03:00:00";12.5;0;150;140;6;1014;0;22;29;21.5;10;99;1;3
"2008-09-04 00:00:00";12.5;0;140;40;6;1015;0;22.5;29;21.5;10;99;0.6;3.4
"2008-09-03 21:00:00";12.6;0;160;70;6;1014;1.7;22.5;29;21.5;10;98;0.5;4
"2008-09-03 18:00:00";12.9;1;150;110;6;1014;4.4;27;29;21.5;15;92;1.5;7.1
"2008-09-03 15:00:00";13;1;20;110;6;1015;6.8;28;29;21.5;15;90;2;"NA"
"2008-09-03 12:00:00";13;1;70;120;6;1016;3.5;27;28.5;21.5;15;93;1.7;6
"2008-09-03 09:00:00";12.4;0;130;100;6;1014;0;22.5;28.5;21;10;98;1.5;5.3
"2008-09-03 06:00:00";12.4;0;90;80;6;1013;0;22;28.5;21;10;99;0.8;4
"2008-09-03 03:00:00";12.4;0;90;320;6;1015;0;22.5;28.5;21;10;99;0.8;3.3
"2008-09-03 00:00:00";12.5;0;80;250;6;1015;0;23;28.5;21;10;98;1.2;5
"2008-09-02 21:00:00";13.6;1;"NA";200;6;1013;1.7;23;28.5;21;0;98;4.2;17
"2008-09-02 18:00:00";13;1;70;90;6;1013;6.6;27;28.5;21;15;85;2.9;7.5
"2008-09-02 15:00:00";12.8;1;170;160;6;1015;4.9;27.5;27.5;21;10;98;1.6;6.4
"2008-09-02 12:00:00";12.9;1;140;140;1.75;1016;3;27;27.5;21;10;98;2;4.4
"2008-09-02 09:00:00";12.3;1;80;110;1.75;1014;0;21;27.5;21;10;100;0.7;6.1
"2008-09-02 06:00:00";12.4;0;110;130;0.25;1013;0;21.5;27.5;21;10;100;0.9;5.7
"2008-09-02 03:00:00";12.4;0;180;130;0;1015;0;23;27.5;22;10;99;2.8;7.8
"2008-09-02 00:00:00";12.5;0;160;160;0;1015;0;23.5;27.5;22;10;98;3.7;8.1
"2008-09-01 21:00:00";12.5;0;80;170;0;1014;0.6;24;27.5;22;10;97;4;6.2
"2008-09-01 18:00:00";12.1;0;180;170;0;1013;3.4;24;27.5;22;10;98;3.1;9.1
"2008-09-01 15:00:00";13;1;190;180;0;1015;6.5;26.5;28.5;22;15;88;4.4;9.4
"2008-09-01 12:00:00";13;1;210;190;0;1016;2.3;25;28.5;22;10;98;4.7;9.5
"2008-09-01 09:00:00";12.4;1;150;170;0;1014;0;23;28.5;22;10;98;3.7;7.7
"2008-09-01 06:00:00";12.4;0;160;160;0;1013;0;23.5;28.5;21.5;10;98;2.9;6.5
"2008-09-01 03:00:00";12.5;0;140;160;0;1014;0;23;28.5;21.5;10;98;2.8;7
"2008-09-01 00:00:00";12.5;0;140;300;52.75;1014;0;23;28.5;21.5;10;98;1.8;5.5
"2008-08-31 21:00:00";12.6;0;170;210;52.75;1013;1.8;23.5;28.5;21.5;10;98;1.2;6
"2008-08-31 18:00:00";13;0;150;170;52.75;1012;8.2;27;28.5;21.5;15;86;2.8;6.8
"2008-08-31 15:00:00";12.8;1;150;160;52.75;1014;9.5;27.5;28.5;21.5;15;85;3.3;7.2
"2008-08-31 12:00:00";13;1;170;160;52.75;1015;4;27;29;21.5;15;95;3.1;6
"2008-08-31 09:00:00";12.4;1;150;160;52.75;1013;0;22.5;29;18.5;10;98;1.7;4
"2008-08-31 06:00:00";12.4;0;160;10;52.75;1012;0;22;29;18.5;10;98;1;4.3
"2008-08-31 03:00:00";12.5;0;180;160;52.75;1013;0;22;29;18.5;10;98;1.6;5.6
"2008-08-31 00:00:00";12.5;0;150;240;52.75;1013;0;22;29;18.5;10;97;1.5;3.2
"2008-08-30 21:00:00";12.6;0;80;130;52.75;1012;2.1;22.5;29;18.5;10;98;1;4.4
"2008-08-30 18:00:00";13;1;70;280;52.75;1011;8.3;28;29;18.5;15;82;1.7;6.6
"2008-08-30 15:00:00";12.7;1;60;100;52.75;1013;8.8;28;29;18.5;15;88;2.3;5.7
"2008-08-30 12:00:00";13;1;40;90;52.75;1014;3.7;28;28.5;18.5;10;91;1.7;5.8
"2008-08-30 09:00:00";12.4;1;290;340;52.75;1013;0;18.5;28.5;18.5;10;100;0.2;0.9
"2008-08-30 06:00:00";12.4;0;70;310;52.75;1011;0;19.5;28.5;19.5;10;100;0.3;2.7
"2008-08-30 03:00:00";12;0;80;80;52.75;1013;0;22;28.5;20.5;10;99;1.2;3.8
"2008-08-30 00:00:00";12.5;0;60;70;52.75;1013;0;22.5;28.5;20;10;99;1.2;4.5
"2008-08-29 21:00:00";12.6;0;90;80;52.75;1012;1.9;22.5;28.5;20;10;98;0.8;4
"2008-08-29 18:00:00";13;1;70;40;52.75;1012;8.1;27.5;28.5;20;15;87;1.9;5.7
"2008-08-29 15:00:00";12.7;1;160;190;52.75;1014;9.2;27.5;28.5;20;15;78;1.6;4.9
"2008-08-29 12:00:00";11.6;0;140;100;82.25;855;12.3;27.5;28.5;"NA";30;"NA";7.7;"NA"
"2008-08-29 09:00:00";12.4;1;170;150;52.75;1013;0;20.5;28.5;20;10;99;0.3;3.1
"2008-08-29 06:00:00";12.4;0;130;50;52.75;1012;0;21;28.5;20;10;99;0.7;3.5
"2008-08-29 03:00:00";12.5;0;120;0;52.75;1014;0;20.5;28.5;20;10;99;0.7;3
"2008-08-29 00:00:00";12.5;0;130;300;52.75;1014;0;21.5;28.5;20;10;98;0.8;4.1
"2008-08-28 21:00:00";12.6;0;150;250;52.75;1013;1.9;22.5;28.5;20;10;98;1.3;5.6
"2008-08-28 18:00:00";13;1;160;100;52.75;1012;8.3;27;28.5;20;15;73;1.9;6
"2008-08-28 15:00:00";12.8;1;150;130;52.75;1014;9.2;27.5;28.5;20;15;77;2.3;5.2
"2008-08-28 12:00:00";13;1;160;120;52.75;1015;4;27.5;28;20;15;71;1.6;4.3
"2008-08-28 09:00:00";12.4;1;90;330;52.75;1012;0;21.5;28;17.5;10;99;0.6;3.2
"2008-08-28 06:00:00";12.4;0;100;250;52.75;1011;0;21.5;28;17.5;10;98;0.7;3.4
"2008-08-28 03:00:00";12.5;0;90;0;52.75;1013;0;21.5;28;17.5;10;98;0.8;4.3
"2008-08-28 00:00:00";12.5;0;100;20;52.75;1013;0;22.5;28;17.5;10;98;1;4.4
